name,score,title,place,date,verified purch,text,upvotes,language
Kaylee Villa,5,I love it!,the United States ,20190625,True,  So much space on this I have red dead  redemption II on it and like 5 other games and it says it’s not haft way full. My money was well spent,1,english
Carmen V. Ventura,5,Uses,the United States ,20191105,True,  Kids,1,english
Ian A. Nagy,5,I mean.....,the United States ,20200131,True,  It’s a great platform that plays games and music and lets me have fun. So hell yeah.,0,english
Paul Manning IV,5,Great buy,the United States ,20200202,True,"  Great buy came in perfect condition, amazing storage. Sony is a amazing company.",0,english
Anthony,5,Phenomenal Device,the United States ,20191226,True,"  Works Great. No issues, shipping was fast. Arrived on time.",0,english
cynthia,5,Awesome,the United States ,20200720,True,  Great,0,english
shaira,5,Worth it!!!,the United States ,20210114,True,  Just like it described!!! And super fast delivery!!,0,english
Dixieldy12,5,Great game system,the United States ,20191227,True,  My 9 year old loves it and it plays Blu-ray and dvds,0,english
L. Nathaniel Hall,5,"Quick, Easy & Painless.",the United States ,20191121,True,"  perfect, professional & I'm a happy camper,...PS4 was ordered on Friday, received on Sunday. The condition of my new PS4 was flawless,...experience was phenomenal.  needed a spare for PS4 Dreams, best software ever.",0,english
Johnny  Bravo,1,It’s a great look on amazon but not so wonderful when you receive,the United States ,20190529,True,"  It’s a great look on amazon but not so wonderful when you receive, it’s not even 1T",1,english
rtrp2wt1,5,Gift,the United States ,20191215,True,  I’m sure he’ll like it. I bought this PS4 for a Christmas gift & haven’t given it to the recipient yet. Will update later.,0,english
Javet,5,Love it,the United States ,20200131,True,  Love it.  looked like it was brand new. .  .  Much lower than Any other store.,0,english
Roy M.,1,died just out of warranty,the United States ,20191102,True,  My PS4 died after 18 months of very gentle use. Has faulty solder joints that cannot easily be repaired. Apparently this is common. NOT HAPPY SONY!,1,english
Ricardo Tafoya,5,Slim design and 1terabite of storage.,the United States ,20200113,True,"  Slim design, tons of memory, plus 3 free games. It was one of the best Christmas presents I have.",0,english
Unicorngirl,5,Christmas Joy!,the United States ,20171227,True,  I purchased this for my husband for Christmas. He’s wanted one for quite some time and I’m really happy that I was finally able to afford it for him!OMG he’s so very happy to have received as one of his Christmas gifts.,0,english
Will & Samantha,5,Best purchase for my game collection to continue.,the United States ,20170824,True,"  1000 GB for such a prime machine. Love it, sounds good, and plays smoother than my standard PS4. PS4 Pro is for those who want to show off amazing power, while the slim is the next best thing. Highly recommend.",4,english
Connie,5,PlayStation,the United States ,20200427,True,  My husband loves it!,0,english
Cassandra McCain,5,Love it,the United States ,20190410,True,"  Switched from Xbox to PlayStation. I actually do notice less lags, better game play  quality , especially for online play.",0,english
michele fradella,5,Great price,the United States ,20200114,True,  The playstation 4 was a gift for my son. Price was great and delivery came on time. Great price too.,0,english
Cathy,5,Awesome seller,the United States ,20201019,True,  As expected,0,english
charlemagne,5,PS4,the United States ,20190112,True,  Watch TV get on the InterWeb oh yeah and play all the latest games too. You won’t miss your laptop unless you have to do homework.,0,english
Amazon Customer,1,Control de mala calidad,the United States ,20200415,True,  El PlayStation me llegó el 14 de Marzo de 2020 y ya el 15 de Abril el control no me sirve.  Lo puse a cargar y se queda con la luz encendida y no me apaga el playstation.  Pulso el botón de PS para usarlo y no responde.  No puedo utilizar la máquina para jugar pues es control no responde.,0,spanish
Jonathan Stein,5,Exactly what I ordered,the United States ,20200424,True,"  The seller delivered exactly what I ordered and answered all my inquiries promptly. Even though the codes seemed to be expired, the download codes all worked.",1,english
Juan Pablo Gonzalez,1,PS4 Brand New factory failure - frustrating!,the United States ,20191105,True,"  Awful, I could not get the console to run any game. It shuts down unexpectedly. I did follow all recommended solutions, none of that worked. I called out Sony to get a repair service. Awful experience I would never buy another item from Sony if this were my decision. My 10 yrs old son can accept it so here we are claiming and waiting... Say no more.",0,english
Christopher #51 Theus,5,Its Play Time!,the United States ,20200807,True,  Playstation is Top Shelf,0,english
larry holt,5,Good product,the United States ,20200127,True,  Great  got it as a gift for my granddaughters,1,english
Ebony Sterdivant,5,Amazing condition,the United States ,20200414,True,  Amazing system in new condition..even included downloads for God of War...and Limited Edition Horizon games...would order from seller again,0,english
Dante Alighieri,3,Like the slim design and controller,the United States ,20180517,True,  Like the slim design and controller. System has a great deal of difficulty streaming TV and movie content. Disappointing. Not what I was expecting from a 1 terabyte system..,0,english
Gerald micheal,1,Don’t know what to do,the United States ,20190813,True,  The hdmi just stop working and I bring it to a fix center and it’s the ic chip,2,english
Keith Palmer Jr,5,Love it,the United States ,20191107,True,  I wanted a brand new PlayStation 4 and that’s exactly what I got. No more no less.,0,english
William Hearn,5,Every child needs one!,the United States ,20181026,True,  Bought one for my son and then had to buy a second for my daughter so they could play together because most multi-player games are online.,0,english
AgentRusco,5,Great,the United States ,20190118,True,  Best decision of 2018. My holiday gift to myself. It's amazing. The controller is so much more comfortable than the PS3.,0,english
Amazon Customer,5,The Perfect Game System,the United States ,20171223,True,  Sony has put together a great console again. I like that the system is built around gaming with other functions sprinkled in. I am in love with the new games and functions such as sharing and music while inside multiplayer maps. My wife can watch Netflix and prime and HBO all from the console and i don't have to explain word functions or how to navigate the menu.,1,english
tony,5,I like it,the United States ,20190619,True,  It’s smooth I’d been wanting one for a while so got one for me and one for my daughter,0,english
Clifton L. Collins,5,My PS4,the United States ,20191225,True,  Absolutely love it! I just finished Days Gone. And playing Madden now. Great fun,0,english
Dbell42,5,Good console,the United States ,20190814,True,  Not a big playstation player myself but I have enjoyed using this console,0,english
Amazon Customer,5,Good!,the United States ,20200617,True,"  My son love it ,it seems to work fine it's been a month and everything works good",0,english
Amazon Customer,5,My son loves it,the United States ,20180203,True,"  I was for my son, he must think the world of it, he doesn't live with us and he calls every day, the first time he called since we delivered it was last week, he has not had one complaint,not one,he absolutely loves it.",0,english
Aramis David Ramirez,5,Great console,the United States ,20191110,True,"  Had to buy another ps4 because my Previous one Stopped working. But, it’s an amazing console either way.",0,english
RONAL BONILLA,5,Very good product,the United States ,20200730,True,  Excellent,0,english
CMack,5,**On Time & All Parts Included**,the United States ,20190127,True,  All attachments are in a separate box. Note to buyer: Don’t take advice from an 11 year old that parts are missing.,0,english
ColdAsTheRockies,5,Isn't it obvious that this thing is awesome?,the United States ,20191116,True,  As a Playstation fan I already knew I'd love this thing. Now to not go outside for the next 8 months!,0,english
Ronald L. Voss,5,Works ok,the United States ,20200322,True,  Works as advertised.,0,english
Megan M.,5,Great,the United States ,20190529,True,  Bought this as a gift for my boyfriend and he loves it. We haven’t had any issues with the console.,0,english
Mayra,5,You will not regret it,the United States ,20171218,True,"  Love it! Arrived in perfect condition just as it was advertised. We could not wait until Christmas so my sister and I have already started playing.We had a wii (did not work anymore) before this and we were not quite sure about getting the PS4.However, we ended up loving the PS4 and found some great games that we both like.",2,english
sherry davis,5,Great features,the United States ,20190831,True,"  I like it better than my X-Box One. I just bought the charging stand and plan to buy the virtual reality unit which fit on it, too. It will charge everything at once and keep the units cool.",0,english
dericka burris,4,Came quickly. Works fine,the United States ,20200817,True,  like the fast delivery.  Was a little worried because it was used and came from side seller. But works fine. Came with all parts. My autistic 8 year old son has been entertained for hours at a time.,0,english
Christina Doran,5,Works great,the United States ,20191009,True,"  Ordered as a second ps4, definitely like this slim version better. No issues with shipping, packaged good",0,english
maria d amezcua de solorzano,5,N/a,the United States ,20200721,True,  N/a,0,english
jphnnyneedles,1,Missing everything,the United States ,20191229,True,"  No controller, no power cord, no hdmi cable.",0,english
Kellie Schmidt,5,Great product,the United States ,20200106,True,  Awesome seller! Product came as described! I didn't see the controller at first and the seller was going to send one right away but it was found! Absolutely will do business with seller again,0,english
SPMcG,5,Quality product inside and out.,the United States ,20200105,True,  Nice system with improvements/upgrades.,0,english
sasha,1,Not worth the money I spent,the United States ,20190326,True,  Came with no controller or any cords,3,english
Joshua Begley,5,Works Great!,the United States ,20190530,True,"  It took me a while to finally break down and get a PS4, but I'm very glad I did. The games are super fun and the system is quite intuitive. It also makes for a solid Blu-ray player. Very happy with my purchase.",1,english
Christina,5,It's a PS4,the United States ,20200507,True,  Works great. Does exactly what a PS4 does lol. Runs perfect. Happy.,0,english
Rhiannon Panzino,4,No issues but paddle,the United States ,20200115,True,  Works just fine but the paddle seems to die quite often,0,english
Franny,5,Works Perfectly,the United States ,20181218,True,  Had this PS4 for about a year now? I bought it last Black Friday and it is still working perfectly fine! I'm a PlayStation fan myself so I appreciate the console very much.Haven't had anything crazy happen to it since I take good care of the console.,0,english
Randy C.,5,Great price,the United States ,20181130,True,  Cant beat the price for 1 Tb,1,english
Habu,3,found at a better price,the United States ,20201226,True,  found at a better price,0,english
Gerardo Sandoval,5,Great console.,the United States ,20191125,True,  I shoulda waited til black friday or cyber Monday but oh well.,0,english
alexander,5,Perfecto,the United States ,20190420,True,  Perfecto,1,spanish
Alyda Richardson,5,great,the United States ,20200302,True,  Grandson loved it,0,english
Josh,4,needs a ssd,the United States ,20191125,True,"  good, but get an ssd for better load times",0,english
Kayla Rebel 💋,5,No complaints.,the United States ,20190326,True,  Of course my son loves it. It runs fast and we use it for other streaming services as well. Great alternative for cable TV,0,english
josh m.,5,Exactly as Described,the United States ,20190529,True,  My wife got this for me as a christmas gift and I was blown away. Its amazing.,0,english
Cliente de Amazon,1,Producto defectuso,the United States ,20191119,True,"  Mal servicio al mes de comprarlo el cable hdmi se daño, no le di mucha importancia por ser un simple cable, luego el  mando ps4 se apago y más nunca volvió a encender. Y ellos no se hacen responsable, como artículo de esa calidad (supuestamente) falla tan rápido. Muy mal servicio un cliente menos de parte mia",0,spanish
Amazon Customer,5,Very happy,the United States ,20200812,True,  Worked perfectly,0,english
Phantom,5,Trustful,the United States ,20191122,True,"  Works perfect after months of play, came fresh out of the box and is everything I needed.",0,english
Superbeast1070,5,Still Enjoying It!!,the United States ,20190713,True,"  Perfect addition to the house, I now have my own it works very well.",0,english
Lauren C,5,I love my PS4,the United States ,20200403,True,  Love it. So happy I finally splurged,0,english
Eula  Booker,1,Like nothing,the United States ,20200102,True,  Broken wasn't aware it was for parts only,0,english
Danny travis ,1,Were is my package,the United States ,20190225,True,  No ps4 at my apartment yet,3,english
Cliente de Amazon,5,Exelente servicio,the United States ,20200713,True,  Mil gracias llegó en perfectas condiciones y empacado muy bien,0,spanish
Missy,5,Amazing!,the United States ,20190615,True,"  I was hesitant to buy this because they discontinued, but it's fantastic.",0,english
Tiana Clarkson,5,Perfect gift!,the United States ,20191211,True,  Wanted to surprise my boyfriend after his stressful week. This was a perfect gift! Bought an extra controller and games as well. The slim style of the console fits perfect in our little home as well!,0,english
Linh May,1,Buy the warranty,the United States ,20200613,True,"  I had this product for just over a year, it sufferred a catastrophic HDD failure and Sony is unwilling to replace system.",1,english
Ms Nisey,5,Great buy,the United States ,20181227,True,  My 8 year old wanted to be able to play with his brother. He loves switching to the PlayStation from The Xbox. The slim takes up less space.,0,english
"Allen Tiffany, author of Youth In Asia, a Vietnam War novella",5,Kids happy. Dad and Mom are happy.,the United States ,20191002,True,  Kids love it and it was easy to set up and use.,0,english
"Happywife, happyhusband",5,PlayStation 4 Slim 1TB Console,the United States ,20190415,True,  Purchased for my Playstation VR. Everything worked well out of the box. Good product.,0,english
Beth,5,Great Replacement,the United States ,20190327,True,  My son's PS4 did not survive our recent moveThis unit is very nice and he enjoys it,0,english
Rhude,5,Good set-up. Recommend buying when you find it on ...,the United States ,20180608,True,  Good set-up.  Recommend buying when you find it on sale on Amazon.,1,english
Ray,5,awesome.,the United States ,20171223,True,  Well packaged and fast delivery. I would review the Playstation but you know... It is what it is.. awesome.,1,english
Sinaura,5,Five Stars,the United States ,20180628,True,"  It's no Nintendo Switch, but it's still an amaaaazing system",1,english
Sarah Howard,5,love it,the United States ,20200805,True,  Works great,0,english
yarelis barrios,5,muy bueno,the United States ,20200806,True,  lo recomiendo,0,spanish
Thomas P. Feagins,5,So far so good,the United States ,20190404,True,  So far so good. We love the PS4 so had to get a second console for my daughters' room.,0,english
Wendi Ballew,5,I love my PS4,the United States ,20180504,True,"  It's a great system and for a good price. Easy to set up, easy to use. It comes with one controller, a USB cord for charging, and headphones for gaming.",0,english
Rebeca Rojas,1,Simon says.. Freeze!,the United States ,20200605,True,"  Refurbished PS4 Slim 1 TB freezes within 15 minutes of using you tube application, 10 minutes into a downloaded game.",1,english
Amazon Customer,5,it works well,the United States ,20190301,True,  Just what I was looking for. It works great and I like the games I can play on this unit!,0,english
"It's a great game, different experience but still entertaining. Good job Imangi, you make good stuff.",5,Works as advertised.,the United States ,20210119,True,"  Well its a playstation so I'll use it as a playstation. It came in good packaging, in good shape, and very quickly. Price was alright but whatever and it was an improvement over the older model.",0,english
FieldCoast,5,Thumbs up,the United States ,20180923,True,"  Everything arrived as expected.  Although the delivery driver did drop it off at the wrong address, thankfully my neighbors brought it to me.  All in working order.",0,english
Donna Raphael,5,"Great price, unit in perfect condition.",the United States ,20191005,True,  Fast shipping and it was as good as new. Excellent seller.,0,english
Josh,5,The best of the best,the United States ,20210116,True,  Only issues I've had is not enough storage memory.,0,english
Logan A.,5,Works,the United States ,20180516,True,"  Got this for my husband and he loves it. It's now a weekly part of our lives, runs great, and has not had any problems in the 6 months we've had it.",0,english
Danielle N Worley,5,Great,the United States ,20210111,True,  Its great. Works good. Fast delivery,0,english
Amazon Customer,5,He is very happy with the product,the United States ,20180728,True,"  The PS4 arrived on time, I ordered new and it was from my sons inspection new as he had to replace is old one. He is very happy with the product.",0,english
Amazon Customer,5,Truly like it. Down fall it has no Skype there ...,the United States ,20170810,True,  This is the beat thing ever. Truly like it. Down fall it has no Skype there is away to communicate but there through the controler but you here the person pressing bottoms,3,english
top soldier,5,Second one is working fine..,the United States ,20171217,True,  first one took a dump right off the bat.. Probably damaged in shipping....Second one is working fine.....,1,english
Brandi Nicole Hall,5,Happy child,the United States ,20200105,True,  My daughter was absolutely shocked when she opened this for Christmas thank you,0,english
roberto m.,4,Lots of updates but good,the United States ,20190322,True,  Lots of updates and if you live in an area with slow internet you’ll spend a good day or so updating to play anything.,0,english
Nathan Beachler,5,Pure fun,the United States ,20200201,True,  Love my ps4!!! Working perfect easy to set up.  Can add apps like Disney plus for the kids.,0,english
Vox,5,Great Console.,the United States ,20190513,True,"  If you’re interested in a PS4 and don’t have a 4K TV, to make use of a PS4 Pro, you’ll like it.",1,english
Michael Williams,5,Better than ps3,the United States ,20180307,True,"  It's a PS4. Better than ps3. If you are a rest mode user, be sure to fully turn it off once a week.",1,english
AmariRox,5,Ps4,the United States ,20200708,True,  Nothing negative to say about PS4. I'm not an Xbox person.,0,english
Edward Bustamante,5,5,the United States ,20190523,True,  5,1,chinese (simplified)
Keaton,5,I’m very entertained,the United States ,20180918,True,"  For $300, you could barely buy a word processor laptop so as far as gaming goes, the price is a steal. The hardware is a few years old now but the latest gaming laptop costs upwards of $1,000 so the value here is well worth it. Plenty of fun titles exclusive to PlayStation as well.",0,english
D. Miller,5,Fun to play.,the United States ,20181228,True,"  Got this for a gift for my husband and he loves it, he is always playing don’t in his spare time.",0,english
Working mom,5,Boys and their toys,the United States ,20190110,True,  My 10 yr old loves it thank you poise my older son got jealous so he had to add more memory to his,0,english
Uncle Rudy,1,Sony quality?,the United States ,20190520,True,  Died 9 months after purchase date.,1,english
Shan shan,1,waste of money,the United States ,20200802,True,  i wish i could give a zero rating this ps4 dont work,1,english
tyler,5,"Works awesome, definitely recommend.",the United States ,20200516,True,"  Got it in one piece, and setup was super easy, as I had already created a PSN prior. Works awesome. Cant wait to expand my Playstation game library",0,english
Preston Riebold,4,Controllers drift,the United States ,20200515,True,  Great system but controller drift ruined game play,0,english
Ace,5,neat,the United States ,20180119,True,  Works well. Always been an xbox users until the ring of death two years ago so I tried ps4 out. Loaded up smoothly. Although I can't say much else. The wireless controller USB cable didn't come along so I have to buy one later.,1,english
Chanteena,2,At least it works...,the United States ,20201225,True,"  It works just fine, but it arrived and ALL the ports were filthy and one of the front USB ports is defective.",0,english
Amazon Customer,2,didn't last a year,the United States ,20190806,True,  bad,1,english
John Pagano,5,Worth money,the United States ,20200421,True,  Product surpassed my expectations ! Awesome,0,english
Fredo,5,Amazing gaming console,the United States ,20180721,True,  Couldn't be any more satisfied. More features keep getting added and refined with each update.,1,english
Denise,4,We got this with a good before thanksgiving sale,the United States ,20180417,True,"  We got this with a good before thanksgiving sale, have used it about 4 to 5 times for games and quite a few times to watch movies, no issues and works great. Very quiet.",0,english
Randy P,5,I like it.,the United States ,20171217,True,"  I have always been an Xbox person, but I thought I'd give Sony a try, and I must say, I like it.",1,english
Taylor,5,and myself love our PS4,the United States ,20180205,True,"  My kids, husband, and myself love our PS4. It has games for everyone! This is actually our second, now we have one downstairs and one upstairs in the playroom.",0,english
Cliente de Amazon,5,Excelente producto,the United States ,20200120,True,  Buen servicio,0,spanish
checabear,5,best ps4 ever,the United States ,20180212,True,"  i have had other playstations this is the 4th one.i have used the other 3 but this is the fourth.good product, i can play all my PS4 games on it.",0,english
Monique Romero,5,GAME TIME!!,the United States ,20200519,True,  Product came when expected and works great!!,0,english
Virginie,5,great,the United States ,20210105,True,  i was skeptical of ordering from him at first but my ps4 came in great condition.,1,english
Rick,5,Took me awhile but it's PlayStation 4 and I love it,the United States ,20190529,True,  It's a PlayStation 4 so it's better than the systems Pryor and I'm happy with it I've never had any problems.,0,english
Jennifer Fry ,1,Please make sure all parts are there,the United States ,20200727,True,  The power cord wasn’t with it very unhappy about it payed good money for it,1,english
Mia R Canale,5,Came perfect condition,the United States ,20191120,True,  It is perfect no problems at all. Happy with it,0,english
Mr. Bill,1,No external headphone jack on console -- must run sound through controller?,the United States ,20201127,True,  Be careful when paring this game console with racing wheel/petals and external monitor without speakers.  You could end up with no sound and no solution.,0,english
Laverne,5,Christmas gift to daughter,the United States ,20190223,True,  Needless to say it was a hit and a great gift for my daughter and her fiancée.,0,english
michael o,5,PS4,the United States ,20201213,True,  Hours of fun.,0,english
Amazon Customer,5,Boyfriend loves it,the United States ,20190804,True,  Bought it for my boyfriend and he loves it.,0,english
Idae,5,Sony Life Rocks,the United States ,20190426,True,  I love the slim version better than my other PS4’s. Just as advertised,0,english
Abdulkadir Hassan Yusuf,5,Excellent gift for my nephew,the United States ,20190821,True,  I already own one so I know what this system does.,0,english
Rasta Savage,1,Missing components,the United States ,20200709,True,  Ok so the issue that I have is that I received my package but the only thing that was in the box was just the console no controller or no cord to set it up so I'm going to need a controller and cord sent to me free of charge,0,english
killerKlownin,1,Wifi faulty!!!!!,the United States ,20200602,True,  My wifi program or receiver is faulty and it disconnects and reconnects repeatedly while I'm trying to play any games on any network. PlayStation support isn't even available and I just spent $300 on this!!! How is this problem gonna be solved??,0,english
Isaac,5,To be honest I'm in love with it,the United States ,20201012,True,"  If had this ps4 for 3 months now! Works amazing, so glad to get a ps4 even though the ps5 is coming out. I am very happy that I bought this. I have nothing bad to say about this purchase... well I gotta go keep playing hehe",0,english
Jonathan Belle,5,Gotta love Playstation,the United States ,20191029,True,  Its a great console.,0,english
sebastian,5,Excelent,the United States ,20190926,True,"  muy conforme con el producto, ningun problema y todo anda perfecto",0,spanish
Frank a.,4,Ok,the United States ,20200111,True,  Ok,0,english
Drake,5,I like it,the United States ,20191217,True,"  Portable, easy to set up, easy to use. Updates take forever, but great console overall.",0,english
Lauren,5,"Still working, great buy!",the United States ,20190827,True,"  The PS4 came in its original packaging and looked fantastic, set up was quick and easy, we had no problems with the software and were able to get playing right away!",0,english
Agim,5,Great Purchase!,the United States ,20200503,True,"  Works great, very fast! mine came with 3 pretty good games (god of war amongst them). Of course, i purchased new one and don’t know how refurbished is.",0,english
Joe,5,Two thumbs up,the United States ,20191122,True,  Great deal for a awesome game system,0,english
Vijay,5,Best Gaming Ever ..,the United States ,20181214,True,  Everyone loves PS4 @my home. We play regularly with my kid & his friends and it works awesome every single time. it's been more than 2 years I had this now & no problems so far.,0,english
A. S.,5,Perfect,the United States ,20190516,True,  I’ve been playing PS4 since Christmas 2018. And it’s awesome. Works like a dream.,0,english
Jose L. Nakahodo,5,PlayStation 4 Slim 1TB Console,the United States ,20191211,True,"  The best, good product.",0,english
Brandon,5,Fantastic.,the United States ,20181228,True,  Brother was happy with the product. PS4 works perfectly. It does generate some heat but I suppose that's normal.,0,english
Paulo,5,It's the slim PS4,the United States ,20190321,True,  Plays the games I want but don't get much use out of it these days,0,english
Luis Daniel lema,5,Greatest thing,the United States ,20200718,True,  Great gift for somebody you love,0,english
Ronboy,5,Perfect.,the United States ,20190222,True,"  PlayStation the best gaming console there is in my opinion, good price.",0,english
yeri,5,Good,the United States ,20190413,True,  Everything came as advertised,1,english
Juliane J Daggett,1,Used Product,the United States ,20200129,True,  I thought I was buying a new playstation but this one has clearly been used. The plastic bags that all the cords come in were ripped. The playstation had dust on the bottom and covered in fingerprints on the top.,0,english
Brett,2,"Can’t connect to WiFi, bad controller",the United States ,20190915,True,"  The console is great! Played Xbox most of my life but decided to give this console a try. Maybe I just don’t know how it works, but it won’t connect to the WiFi at my home. My other issue is that the controller’s battery just quit on me. I’ve barely had it and it won’t hold a charge anymore what’s that about?",0,english
Danielle Carroll,5,Love it,the United States ,20200310,True,  Love it,0,english
Marcia ,5,Perfect,the United States ,20200107,True,"  Works great, love the slim design",0,english
JVan,5,Came on time,the United States ,20191107,True,  Came on time - works great. Lots of titles,0,english
Howard W. Smith Jr.,5,Daughter loves it!,the United States ,20181228,True,"  A birthday/Christmas gift for my daughter, she downloaded fortnite and loves the playstation!",0,english
JOSE,5,Todo bien,the United States ,20191124,True,  Todo bien,0,spanish
Heather Franklin,2,Headset not working,the United States ,20200704,True,  Headset doesn’t work....plugged into controller and nothing,0,english
Amazon Customer,5,Love it,the United States ,20190515,True,"  Love this, works great, not very noisy. Would recommend.",0,english
KEITH M.,5,Thanks,the United States ,20191211,True,  Thanks,0,english
KaylieAnn B.,5,"Perfect condition, and super fun to play",the United States ,20190209,True,  It is in perfect condition and plays all the games I have bought so far!,0,english
Amazon Customer,5,Extra remote a must have,the United States ,20190422,True,  One remote for the gaming just wouldn't do.  A must have!,0,english
Mark Clayton Southers,5,PS4,the United States ,20200523,True,  Great item!,0,english
GKALLTHEWAY,5,Great graphics.,the United States ,20190909,True,  My son loves this system.,0,english
Angelic,5,Worth the price.,the United States ,20200102,True,  I absolutely love it. My system hasn't given me any problems since I bought it.,0,english
Amazon Customer,5,Wonderful- easy to use and great parental controls,the United States ,20190130,True,  This PS4 is slim and has great perental controls! It’s easy to setup and has many internal free games.,0,english
Chris Redmon,5,"Works, no issues",the United States ,20190709,True,  No problems so far. Arrived this afternoon and is working great!,0,english
jesus beardsley,5,Bueno,the United States ,20191024,True,  Muy buen producto,0,spanish
Kindle Customer,5,Hubs loves it. Exactly what it's supposed to be.,the United States ,20190521,True,  Hubs loves it. Exactly what it's supposed to be.,0,english
Amazon Customer,5,Genial,the United States ,20191028,True,  Anda muy bien,0,spanish
Carlyle Danenhower,4,Perfect..but..,the United States ,20200420,True,  It's really good! I hooked it up and it worked perfectly after updating it. The only problem I have is that the control analogs get stuck from time to time and make it hard to move while playing a game.,0,english
Dennis,5,Would recommend this to others,the United States ,20191026,True,"  Great machine, but not for remote, to many problems",0,english
kimberly dille,5,Five Stars,the United States ,20180321,True,  He's on it now if and no problems since Xmas '17 so far :),1,english
Bielka Cabrera ,5,Perfect,the United States ,20180909,True,  Just great. My kid loves it,1,english
Amazon Customer,5,Delivery was on time and gift was a hit,the United States ,20190117,True,  This was a gift for two grandsons and they absolutely loved it. Their old Play Station had died after two generations of players and they needed something to occupy them on long snowy evenings and weekends when staying outside is not an option.,0,english
James Sheridan,5,Great console from Sony,the United States ,20191008,True,  I love my ps4 !,0,english
Rholt,5,A great entertainment console,the United States ,20180113,True,  Love the console and upgrades from the ps3. Bummer of having to pay to play online.,1,english
Rose5150,5,Works amazing for the Best Price! Highly Recommend!,the United States ,20180316,True,"  Works better than my friends newly game store bought PS4. I got it completely clean and working perfectly, no issueissues except for waiting for the updates. I play my games on it all night and have not experienced one problem. I highly Recommend getting this for a better price, You will never know the difference!",1,english
CBH201,5,What can you say bad about a playstation,the United States ,20180530,True,  I bought this for my son's 14th birthday.  Needless to say he was thrilled.  What can you say bad about a playstation?  He loves it.,0,english
taozou,5,good and fast shipment,the United States ,20190902,True,  good and fast shipment,0,english
mcurtis,5,Awesome,the United States ,20190630,True,"  No issues so far, fast delivery. Had to upgrade from ps3 before bl3!",0,english
Rodolfo Sanches Carvalho,5,Amazing Console,the United States ,20190806,True,"  Amazing Console, I bought for my brother as a birthday present and he is having a lot of fun ",0,english
Jasmine Falcon,5,Happy hubby,the United States ,20191228,True,  Tons of space literally because it’s him and has a large memory bank,0,english
Aaron,5,Perfect,the United States ,20200601,True,"  I read a bunch of reviews about people getting defective PS4’s and other issues, so I was a little worried but I received a brand new PS4 box still with original tape and all. I’m a satisfied customer.",0,english
D L ,5,nan,the United States ,20200818,True,  Came in great condition.,0,english
Amazon Customer,5,faster downloads plus voice active,the United States ,20190707,True,  i had the oringal ps4 didnt update until now i love this one better bigger hard alot faster diwnloads,0,english
Darryl Balaski,5,Works great -- Love the product,the United States ,20180902,True,"  Works great  -- Love the product!  Great  price -- but  I love using it for games, but makes a beautiful Plex  Client & Amazon Client.",0,english
Jeff  piscura,5,If you are a gamer this is the one ,the United States ,20190103,True,  My son-in-law plays every chance he can get loves it good purchase,0,english
KW,5,Nice,the United States ,20200524,True,  Very good buy,0,english
Oscar Badcat,5,It’s a toy,the United States ,20181209,True,  Endless hours of sedentary mental escape can be had. What a world we live in.,0,english
budderfli1031,5,Perfect Product and arived right on time!!,the United States ,20180421,True,"  We love it!! It's exactly as explained in description, new in the box and perfect!! I will defiantly buy from seller anytime!",0,english
Michelle L Therrien,5,Quality!,the United States ,20210115,True,  Awesome!,0,english
Tamara T. Williamson,5,"Happy kid, happy mom",the United States ,20190329,True,  Supper happy with it and price. Arrived in great condition. No probs with it.,0,english
Carmen Petroski,5,Good choice.,the United States ,20200104,True,  This was for my grandson. He has another one at his house but finds  this one more compatible with his new headset.  he is happy so I am happy.,0,english
Deborah S.,5,Controls very sensitive.,the United States ,20190428,True,  Which I had bought the controller for watching TV and movies.  This game controller is very touchy,0,english
Byung Dae Moon,5,great sale great pleasure with ps4 slim,the United States ,20180116,True,  great sale great pleasure with ps4 slim. everyone bought this ps4 at black friday must be happy. ps4 have more titles than x box one have.that's why i purchased ps4. enjoy many games,1,english
Keli Ingrande,5,Fast Shipping,the United States ,20190731,True,  Fast shipping Great product,0,english
Rachael ellis,5,Amazing,the United States ,20200224,True,  Amazing,0,english
Amazon Customer,5,Works really well,the United States ,20190724,True,  My granddaughter loves this,0,english
Jeorge Jesus Zepeda,5,"The Quality is outstanding, as a Media hub for ...",the United States ,20171222,True,"  The Quality is outstanding, as a Media hub for online navigation is outstanding as an alternative use for it...Game quality are out of this world",0,english
J. D.,5,It worked on arrival. No problems.,the United States ,20190118,True,  It's about 2 months old now and it's still going strong getting 15-20 hours of play each week.,0,english
Alex Galactus,4,The setup for the console itself wasn't as simplistic like I thought it would be,the United States ,20180406,True,"  The setup for the console itself wasn't as simplistic like I thought it would be, therefore I can't even use it at this time.",0,english
Bobby Whitmore,5,the price,the United States ,20191202,True,  the price,0,english
Malcolm,5,Love this thing,the United States ,20190803,True,"  Switched from Xbox to Playstation and I’m never going back. Love this thing. Love the exclusive games, love that the controller doesn’t need batteries, easy to set up. Love this thing.",1,english
Karina De Melo Vazquez,5,Like,the United States ,20191029,True,  Like,0,english
Ryan Moore,5,PHENOMENAL!!!!,the United States ,20200324,True,  Fast shipping!! High Quality item!!!!,0,english
It's me,3,Controller doesn’t work,the United States ,20181221,True,  Got this as an early Christmas gift opened it an the system works fine but the controller doesn’t,0,english
Leonard B. Atlas,5,fast delivery,the United States ,20190610,True,  I love everything about this system,0,english
